Nummer,Name,EW,category,value
08020624,Britzer Garten,1142,S4,23.64
08020624,Britzer Garten,1142,D1,0.54
08020624,Britzer Garten,1142,D2,0.97
08020624,Britzer Garten,1142,D3,-4.63
08020624,Britzer Garten,1142,D4,-2.04
08020625,Handwerker-Siedlung,3331,S1,7.56
08020625,Handwerker-Siedlung,3331,S2,2.5
08020625,Handwerker-Siedlung,3331,S3,10.72
08020625,Handwerker-Siedlung,3331,S4,20.96
08020625,Handwerker-Siedlung,3331,D1,-1.06
08020625,Handwerker-Siedlung,3331,D2,-0.93
08020625,Handwerker-Siedlung,3331,D3,0.95
08020625,Handwerker-Siedlung,3331,D4,2.05
08020726,Buckow West,8291,S1,4.9
08020726,Buckow West,8291,S2,1.32
08020726,Buckow West,8291,S3,8.29
08020726,Buckow West,8291,S4,20.99
08020726,Buckow West,8291,D1,-1.02
08020726,Buckow West,8291,D2,-0.39
08020726,Buckow West,8291,D3,0.82
08020726,Buckow West,8291,D4,2.09
08020727,Buckow Mitte,11436,S1,5.98
08020727,Buckow Mitte,11436,S2,1.73
08020727,Buckow Mitte,11436,S3,10.48
08020727,Buckow Mitte,11436,S4,29.53
08020727,Buckow Mitte,11436,D1,-0.32
08020727,Buckow Mitte,11436,D2,-0.32
08020727,Buckow Mitte,11436,D3,-0.21
08020727,Buckow Mitte,11436,D4,-1.28
08020728,Buckow Ost,8286,S1,8.67
08020728,Buckow Ost,8286,S2,2.59
08020728,Buckow Ost,8286,S3,18.84
08020728,Buckow Ost,8286,S4,47.56
08020728,Buckow Ost,8286,D1,-0.47
08020728,Buckow Ost,8286,D2,-0.05
08020728,Buckow Ost,8286,D3,1.78
08020728,Buckow Ost,8286,D4,1.67
08030829,Gropiusstadt Nord,12327,S1,10.53
08030829,Gropiusstadt Nord,12327,S2,3.36
08030829,Gropiusstadt Nord,12327,S3,25.81
08030829,Gropiusstadt Nord,12327,S4,63.77
08030829,Gropiusstadt Nord,12327,D1,-1.25
08030829,Gropiusstadt Nord,12327,D2,-0.22
08030829,Gropiusstadt Nord,12327,D3,1
08030829,Gropiusstadt Nord,12327,D4,0.15
08030830,Gropiusstadt Süd,7272,S1,9.17
08030830,Gropiusstadt Süd,7272,S2,2.98
08030830,Gropiusstadt Süd,7272,S3,17.86
08030830,Gropiusstadt Süd,7272,S4,56.19
08030830,Gropiusstadt Süd,7272,D1,-1.17
08030830,Gropiusstadt Süd,7272,D2,-0.44
08030830,Gropiusstadt Süd,7272,D3,1
08030830,Gropiusstadt Süd,7272,D4,2.47
08030831,Gropiusstadt Ost,16867,S1,10.61
08030831,Gropiusstadt Ost,16867,S2,3.67
08030831,Gropiusstadt Ost,16867,S3,23.78
08030831,Gropiusstadt Ost,16867,S4,52.05
08030831,Gropiusstadt Ost,16867,D1,-0.57
08030831,Gropiusstadt Ost,16867,D2,0.13
08030831,Gropiusstadt Ost,16867,D3,0.71
08030831,Gropiusstadt Ost,16867,D4,-1.41
08040932,Goldhähnchenweg,2757,S1,6.23
08040932,Goldhähnchenweg,2757,S2,2.44
08040932,Goldhähnchenweg,2757,S3,14.15
08040932,Goldhähnchenweg,2757,S4,37.54
08040932,Goldhähnchenweg,2757,D1,-0.98
08040932,Goldhähnchenweg,2757,D2,-0.2
08040932,Goldhähnchenweg,2757,D3,-0.04
08040932,Goldhähnchenweg,2757,D4,-6.45
08040933,Vogelviertel Süd,3941,S1,5.13
08040933,Vogelviertel Süd,3941,S2,1.58
08040933,Vogelviertel Süd,3941,S3,8.88
08040933,Vogelviertel Süd,3941,S4,23.46
08040933,Vogelviertel Süd,3941,D1,-0.13
08040933,Vogelviertel Süd,3941,D2,0.1
08040933,Vogelviertel Süd,3941,D3,1.26
08040933,Vogelviertel Süd,3941,D4,4.07
08040934,Vogelviertel Nord,2686,S1,4.34
08040934,Vogelviertel Nord,2686,S2,1.3
08040934,Vogelviertel Nord,2686,S3,10.09
08040934,Vogelviertel Nord,2686,S4,23.51
08040934,Vogelviertel Nord,2686,D1,-1.47
08040934,Vogelviertel Nord,2686,D2,-0.49
08040934,Vogelviertel Nord,2686,D3,1.02
08040934,Vogelviertel Nord,2686,D4,1.39
08041035,Blumenviertel,7847,S1,4.11
08041035,Blumenviertel,7847,S2,1.21
08041035,Blumenviertel,7847,S3,4.21
08041035,Blumenviertel,7847,S4,11.13
08041035,Blumenviertel,7847,D1,-0.06
08041035,Blumenviertel,7847,D2,0.01
08041035,Blumenviertel,7847,D3,0.17
08041035,Blumenviertel,7847,D4,1.7
08041036,Zittauer Straße,6802,S1,3.44
08041036,Zittauer Straße,6802,S2,0.72
08041036,Zittauer Straße,6802,S3,3.88
08041036,Zittauer Straße,6802,S4,8.75
08041036,Zittauer Straße,6802,D1,0.15
08041036,Zittauer Straße,6802,D2,-0.47
08041036,Zittauer Straße,6802,D3,-0.11
08041036,Zittauer Straße,6802,D4,-1.35
08041037,Alt-Rudow,9632,S1,5.97
08041037,Alt-Rudow,9632,S2,1.85
08041037,Alt-Rudow,9632,S3,9.43
08041037,Alt-Rudow,9632,S4,29.6
08041037,Alt-Rudow,9632,D1,-0.26
08041037,Alt-Rudow,9632,D2,0.26
08041037,Alt-Rudow,9632,D3,0.14
08041037,Alt-Rudow,9632,D4,0.83
08041038,Waßmannsdorfer Chaussee,6690,S1,3.38
08041038,Waßmannsdorfer Chaussee,6690,S2,1.13
08041038,Waßmannsdorfer Chaussee,6690,S3,4.54
08041038,Waßmannsdorfer Chaussee,6690,S4,11.23
08041038,Waßmannsdorfer Chaussee,6690,D1,-0.5
08041038,Waßmannsdorfer Chaussee,6690,D2,0.14
08041038,Waßmannsdorfer Chaussee,6690,D3,0.05
08041038,Waßmannsdorfer Chaussee,6690,D4,-0.57
08041039,Frauenviertel,3725,S1,5.26
08041039,Frauenviertel,3725,S2,1.58
08041039,Frauenviertel,3725,S3,13.07
08041039,Frauenviertel,3725,S4,29.53
08041039,Frauenviertel,3725,D1,-1.53
08041039,Frauenviertel,3725,D2,-0.35
08041039,Frauenviertel,3725,D3,-1.66
08041039,Frauenviertel,3725,D4,-4.23
08041040,Waltersdorfer Chaussee Ost,7991,S1,4.69
08041040,Waltersdorfer Chaussee Ost,7991,S2,1.32
08041040,Waltersdorfer Chaussee Ost,7991,S3,9.41
08041040,Waltersdorfer Chaussee Ost,7991,S4,22.64
08041040,Waltersdorfer Chaussee Ost,7991,D1,-0.66
08041040,Waltersdorfer Chaussee Ost,7991,D2,-0.2
08041040,Waltersdorfer Chaussee Ost,7991,D3,-0.27
08041040,Waltersdorfer Chaussee Ost,7991,D4,-0.35
09010101,Elsenstraße,11330,S1,9.22
09010101,Elsenstraße,11330,S2,3.42
09010101,Elsenstraße,11330,S3,12.67
09010101,Elsenstraße,11330,S4,26.9
09010101,Elsenstraße,11330,D1,-1.15
09010101,Elsenstraße,11330,D2,-0.39
09010101,Elsenstraße,11330,D3,-0.3
09010101,Elsenstraße,11330,D4,-2.86
09010201,Am Treptower Park Süd,4252,S1,5.44
09010201,Am Treptower Park Süd,4252,S2,1.88
09010201,Am Treptower Park Süd,4252,S3,5.79
09010201,Am Treptower Park Süd,4252,S4,10
09010201,Am Treptower Park Süd,4252,D1,-0.08
09010201,Am Treptower Park Süd,4252,D2,0.14
09010201,Am Treptower Park Süd,4252,D3,-0.48
09010201,Am Treptower Park Süd,4252,D4,-2.01
09010202,Köpenicker Landstraße,6722,S1,10.89
09010202,Köpenicker Landstraße,6722,S2,3.92
09010202,Köpenicker Landstraße,6722,S3,9.91
09010202,Köpenicker Landstraße,6722,S4,34.38
09010202,Köpenicker Landstraße,6722,D1,0.85
09010202,Köpenicker Landstraße,6722,D2,0.07
09010202,Köpenicker Landstraße,6722,D3,-1.47
09010202,Köpenicker Landstraße,6722,D4,-4.65
09010301,Baumschulenstraße,14704,S1,8.09
09010301,Baumschulenstraße,14704,S2,2.62
09010301,Baumschulenstraße,14704,S3,9.16
09010301,Baumschulenstraße,14704,S4,29.32
09010301,Baumschulenstraße,14704,D1,-0.59
09010301,Baumschulenstraße,14704,D2,-0.41
09010301,Baumschulenstraße,14704,D3,-0.69
09010301,Baumschulenstraße,14704,D4,-2.01
09010302,Späthsfelde,2943,S1,2.9
09010302,Späthsfelde,2943,S2,1.09
09010302,Späthsfelde,2943,S3,2.31
09010302,Späthsfelde,2943,S4,5.03
09010302,Späthsfelde,2943,D1,-0.61
09010302,Späthsfelde,2943,D2,0.13
09010302,Späthsfelde,2943,D3,-0.56
09010302,Späthsfelde,2943,D4,0.32
09010401,Johannisthal West,7844,S1,6.88
09010401,Johannisthal West,7844,S2,2.62
09010401,Johannisthal West,7844,S3,6.23
09010401,Johannisthal West,7844,S4,22.05
09010401,Johannisthal West,7844,D1,-0.4
09010401,Johannisthal West,7844,D2,0.06
09010401,Johannisthal West,7844,D3,-0.63
09010401,Johannisthal West,7844,D4,-1.85
09010402,Johannisthal Ost,10737,S1,5.57
09010402,Johannisthal Ost,10737,S2,1.99
09010402,Johannisthal Ost,10737,S3,7.67
09010402,Johannisthal Ost,10737,S4,15.11
09010402,Johannisthal Ost,10737,D1,-0.59
09010402,Johannisthal Ost,10737,D2,-0.36
09010402,Johannisthal Ost,10737,D3,0.45
09010402,Johannisthal Ost,10737,D4,0.62
09020501,Oberschöneweide West,6147,S1,13.67
09020501,Oberschöneweide West,6147,S2,5.24
09020501,Oberschöneweide West,6147,S3,17.7
09020501,Oberschöneweide West,6147,S4,41.97
09020501,Oberschöneweide West,6147,D1,-0.67
09020501,Oberschöneweide West,6147,D2,-0.5
09020501,Oberschöneweide West,6147,D3,-0.64
09020501,Oberschöneweide West,6147,D4,-4.27
09020502,Oberschöneweide Ost,14214,S1,9.34
09020502,Oberschöneweide Ost,14214,S2,3.78
09020502,Oberschöneweide Ost,14214,S3,13.49
09020502,Oberschöneweide Ost,14214,S4,30.39
09020502,Oberschöneweide Ost,14214,D1,-0.98
09020502,Oberschöneweide Ost,14214,D2,-0.06
09020502,Oberschöneweide Ost,14214,D3,-0.86
09020502,Oberschöneweide Ost,14214,D4,-4.71
09020601,Schnellerstraße,7437,S1,8.81
09020601,Schnellerstraße,7437,S2,2.62
09020601,Schnellerstraße,7437,S3,12.26
09020601,Schnellerstraße,7437,S4,33.51
09020601,Schnellerstraße,7437,D1,-0.47
09020601,Schnellerstraße,7437,D2,-0.83
09020601,Schnellerstraße,7437,D3,0.5
09020601,Schnellerstraße,7437,D4,-1.48
09020602,Oberspree,3434,S1,5.82
09020602,Oberspree,3434,S2,2.23
09020602,Oberspree,3434,S3,5.97
09020602,Oberspree,3434,S4,22.03
09020602,Oberspree,3434,D1,-0.16
09020602,Oberspree,3434,D2,0.35
09020602,Oberspree,3434,D3,-0.38
09020602,Oberspree,3434,D4,1.97
09020701,Adlershof West,508,S1,6.79
09020701,Adlershof West,508,S2,3.51
09020701,Adlershof West,508,S3,4.92
09020701,Adlershof West,508,S4,0
09020701,Adlershof West,508,D1,-10.24
09020701,Adlershof West,508,D2,-3.08
09020701,Adlershof West,508,D3,-4.21
09020701,Adlershof West,508,D4,0
09020702,Adlershof Ost,15934,S1,7.72
09020702,Adlershof Ost,15934,S2,2.83
09020702,Adlershof Ost,15934,S3,8.5
09020702,Adlershof Ost,15934,S4,21.23
09020702,Adlershof Ost,15934,D1,-0.58
09020702,Adlershof Ost,15934,D2,-0.21
09020702,Adlershof Ost,15934,D3,0.06
09020702,Adlershof Ost,15934,D4,-0.43
09020801,Spindlersfeld,2881,S1,5.66
09020801,Spindlersfeld,2881,S2,2.34
09020801,Spindlersfeld,2881,S3,7.81
09020801,Spindlersfeld,2881,S4,16.67
09020801,Spindlersfeld,2881,D1,-0.89
09020801,Spindlersfeld,2881,D2,-0.07
09020801,Spindlersfeld,2881,D3,-0.18
09020801,Spindlersfeld,2881,D4,0.42
09020802,Köllnische Vorstadt,7268,S1,12.12
09020802,Köllnische Vorstadt,7268,S2,4.46
09020802,Köllnische Vorstadt,7268,S3,18.96
09020802,Köllnische Vorstadt,7268,S4,51.32
09020802,Köllnische Vorstadt,7268,D1,-0.53
09020802,Köllnische Vorstadt,7268,D2,-0.43
09020802,Köllnische Vorstadt,7268,D3,-0.34
09020802,Köllnische Vorstadt,7268,D4,-1.77
09030901,Dorf Altglienicke,12317,S1,3.53
09030901,Dorf Altglienicke,12317,S2,1.05
09030901,Dorf Altglienicke,12317,S3,3.05
09030901,Dorf Altglienicke,12317,S4,7.88
09030901,Dorf Altglienicke,12317,D1,-0.39
09030901,Dorf Altglienicke,12317,D2,-0.04
09030901,Dorf Altglienicke,12317,D3,-0.13
09030901,Dorf Altglienicke,12317,D4,-0.77
09030902,Wohngebiet II,5827,S1,14.87
09030902,Wohngebiet II,5827,S2,5.99
09030902,Wohngebiet II,5827,S3,23.27
09030902,Wohngebiet II,5827,S4,56.16
09030902,Wohngebiet II,5827,D1,-0.44
09030902,Wohngebiet II,5827,D2,-0.48
09030902,Wohngebiet II,5827,D3,0.89
09030902,Wohngebiet II,5827,D4,0.19
09030903,Kölner Viertel,7800,S1,5.93
09030903,Kölner Viertel,7800,S2,2.43
09030903,Kölner Viertel,7800,S3,9.29
09030903,Kölner Viertel,7800,S4,18.58
09030903,Kölner Viertel,7800,D1,-0.27
09030903,Kölner Viertel,7800,D2,0.27
09030903,Kölner Viertel,7800,D3,-1.04
09030903,Kölner Viertel,7800,D4,-2.87
09031001,Bohnsdorf,12240,S1,4.4
09031001,Bohnsdorf,12240,S2,1.41
09031001,Bohnsdorf,12240,S3,5.28
09031001,Bohnsdorf,12240,S4,14.06
09031001,Bohnsdorf,12240,D1,-0.17
09031001,Bohnsdorf,12240,D2,0.11
09031001,Bohnsdorf,12240,D3,0.06
09031001,Bohnsdorf,12240,D4,-0.32
09031101,Grünau,5649,S1,4.45
09031101,Grünau,5649,S2,1.4
09031101,Grünau,5649,S3,3.54
09031101,Grünau,5649,S4,8.08
09031101,Grünau,5649,D1,-0.92
09031101,Grünau,5649,D2,-0.41
09031101,Grünau,5649,D3,-0.16
09031101,Grünau,5649,D4,-1.68
09031201,Karolinenhof,1764,S1,2.78
09031201,Karolinenhof,1764,S2,0.86
09031201,Karolinenhof,1764,S3,1.13
09031201,Karolinenhof,1764,S4,0
09031201,Karolinenhof,1764,D1,-1.05
09031201,Karolinenhof,1764,D2,-0.29
09031201,Karolinenhof,1764,D3,0.11
09031201,Karolinenhof,1764,D4,0
09031202,Schmöckwitz/Rauchfangswerder,2351,S1,4.37
09031202,Schmöckwitz/Rauchfangswerder,2351,S2,1.19
09031202,Schmöckwitz/Rauchfangswerder,2351,S3,2.68
09031202,Schmöckwitz/Rauchfangswerder,2351,S4,6.14
09031202,Schmöckwitz/Rauchfangswerder,2351,D1,0.99
09031202,Schmöckwitz/Rauchfangswerder,2351,D2,-0.23
09031202,Schmöckwitz/Rauchfangswerder,2351,D3,1.06
09031202,Schmöckwitz/Rauchfangswerder,2351,D4,6.14
09041301,Kietzer Feld/Nachtheide,13933,S1,7.14
09041301,Kietzer Feld/Nachtheide,13933,S2,2.65
09041301,Kietzer Feld/Nachtheide,13933,S3,6.68
09041301,Kietzer Feld/Nachtheide,13933,S4,18.99
09041301,Kietzer Feld/Nachtheide,13933,D1,-0.59
09041301,Kietzer Feld/Nachtheide,13933,D2,-0.12
09041301,Kietzer Feld/Nachtheide,13933,D3,-0.16
09041301,Kietzer Feld/Nachtheide,13933,D4,-0.55
09041302,Wendenschloß,1792,S1,2.16
09041302,Wendenschloß,1792,S2,0.45
09041302,Wendenschloß,1792,S3,0.84
09041302,Wendenschloß,1792,S4,0
09041302,Wendenschloß,1792,D1,-0.28
09041302,Wendenschloß,1792,D2,-0.07
09041302,Wendenschloß,1792,D3,-0.51
09041302,Wendenschloß,1792,D4,-1.35
09041401,Allende I,4845,S1,5.94
09041401,Allende I,4845,S2,1.89
09041401,Allende I,4845,S3,6.71
09041401,Allende I,4845,S4,17.74
09041401,Allende I,4845,D1,0.39
09041401,Allende I,4845,D2,-0.31
09041401,Allende I,4845,D3,-0.05
09041401,Allende I,4845,D4,-2.65
09041402,Allende II,1480,S1,4.33
09041402,Allende II,1480,S2,1.41
09041402,Allende II,1480,S3,5.81
09041402,Allende II,1480,S4,13.9
09041402,Allende II,1480,D1,-0.83
09041402,Allende II,1480,D2,-0.24
09041402,Allende II,1480,D3,-0.5
09041402,Allende II,1480,D4,-5.76
09041501,Altstadt Kietz,7173,S1,9.19
09041501,Altstadt Kietz,7173,S2,3.37
09041501,Altstadt Kietz,7173,S3,13.65
09041501,Altstadt Kietz,7173,S4,32.5
09041501,Altstadt Kietz,7173,D1,-1.2
09041501,Altstadt Kietz,7173,D2,-0.52
09041501,Altstadt Kietz,7173,D3,-1.33
09041501,Altstadt Kietz,7173,D4,-4.17
09041601,Müggelheim,6522,S1,3.35
09041601,Müggelheim,6522,S2,1.08
09041601,Müggelheim,6522,S3,2.02
09041601,Müggelheim,6522,S4,3.73
09041601,Müggelheim,6522,D1,-0.63
09041601,Müggelheim,6522,D2,-0.08
09041601,Müggelheim,6522,D3,-0.39
09041601,Müggelheim,6522,D4,-0.5
09051701,Hirschgarten,3522,S1,4.17
09051701,Hirschgarten,3522,S2,0.88
09051701,Hirschgarten,3522,S3,4.09
09051701,Hirschgarten,3522,S4,8.31
09051701,Hirschgarten,3522,D1,-1.26
09051701,Hirschgarten,3522,D2,-0.54
09051701,Hirschgarten,3522,D3,0.42
09051701,Hirschgarten,3522,D4,1.51
09051702,Bölschestraße,14383,S1,4.48
09051702,Bölschestraße,14383,S2,1.6
09051702,Bölschestraße,14383,S3,3.96
09051702,Bölschestraße,14383,S4,7.49
09051702,Bölschestraße,14383,D1,-0.45
09051702,Bölschestraße,14383,D2,-0.07
09051702,Bölschestraße,14383,D3,-0.09
09051702,Bölschestraße,14383,D4,-0.43
09051801,Rahnsdorf/Hessenwinkel,9041,S1,3.92
09051801,Rahnsdorf/Hessenwinkel,9041,S2,1.15
09051801,Rahnsdorf/Hessenwinkel,9041,S3,2.37
09051801,Rahnsdorf/Hessenwinkel,9041,S4,4.28
09051801,Rahnsdorf/Hessenwinkel,9041,D1,0.37
09051801,Rahnsdorf/Hessenwinkel,9041,D2,0.2
09051801,Rahnsdorf/Hessenwinkel,9041,D3,-0.02
09051801,Rahnsdorf/Hessenwinkel,9041,D4,-0.96
09051901,Dammvorstadt,10075,S1,6.88
09051901,Dammvorstadt,10075,S2,2.27
09051901,Dammvorstadt,10075,S3,7
09051901,Dammvorstadt,10075,S4,16.52
09051901,Dammvorstadt,10075,D1,-0.33
09051901,Dammvorstadt,10075,D2,-0.43
09051901,Dammvorstadt,10075,D3,-1.09
09051901,Dammvorstadt,10075,D4,-3.55
09052001,Köpenick Nord,12300,S1,5.96
09052001,Köpenick Nord,12300,S2,2.12
09052001,Köpenick Nord,12300,S3,4.56
09052001,Köpenick Nord,12300,S4,12.18
09052001,Köpenick Nord,12300,D1,-0.21
09052001,Köpenick Nord,12300,D2,-0.29
09052001,Köpenick Nord,12300,D3,-0.09
09052001,Köpenick Nord,12300,D4,-0.43
10010101,Marzahn West,5545,S1,11.52
10010101,Marzahn West,5545,S2,3.89
10010101,Marzahn West,5545,S3,25.59
10010101,Marzahn West,5545,S4,55.13
10010101,Marzahn West,5545,D1,-3.03
10010101,Marzahn West,5545,D2,-1.59
10010101,Marzahn West,5545,D3,-1.51
10010101,Marzahn West,5545,D4,-4.65
10010102,Havemannstraße,17726,S1,12.99
10010102,Havemannstraße,17726,S2,4.27
10010102,Havemannstraße,17726,S3,28.74
10010102,Havemannstraße,17726,S4,62.06
10010102,Havemannstraße,17726,D1,-2.13
10010102,Havemannstraße,17726,D2,-1.2
10010102,Havemannstraße,17726,D3,0.61
10010102,Havemannstraße,17726,D4,-1.33
10010204,Wuhletalstraße,10220,S1,12.02
10010204,Wuhletalstraße,10220,S2,4.2
10010204,Wuhletalstraße,10220,S3,23.16
10010204,Wuhletalstraße,10220,S4,53.87
10010204,Wuhletalstraße,10220,D1,-2.02
10010204,Wuhletalstraße,10220,D2,-1.41
10010204,Wuhletalstraße,10220,D3,-0.88
10010204,Wuhletalstraße,10220,D4,-2.95
10010205,Marzahn Ost,8035,S1,12.56
10010205,Marzahn Ost,8035,S2,4.47
10010205,Marzahn Ost,8035,S3,21.88
10010205,Marzahn Ost,8035,S4,51.8
10010205,Marzahn Ost,8035,D1,-0.65
10010205,Marzahn Ost,8035,D2,-0.28
10010205,Marzahn Ost,8035,D3,-0.24
10010205,Marzahn Ost,8035,D4,-1.12
10010206,Ringkolonnaden,16406,S1,10.04
10010206,Ringkolonnaden,16406,S2,3.31
10010206,Ringkolonnaden,16406,S3,17.98
10010206,Ringkolonnaden,16406,S4,50.18
10010206,Ringkolonnaden,16406,D1,-1.38
10010206,Ringkolonnaden,16406,D2,-0.97
10010206,Ringkolonnaden,16406,D3,0.56
10010206,Ringkolonnaden,16406,D4,-0.07
10010207,Marzahner Promenade,10655,S1,10.55
10010207,Marzahner Promenade,10655,S2,3.31
10010207,Marzahner Promenade,10655,S3,19.93
10010207,Marzahner Promenade,10655,S4,53.94
10010207,Marzahner Promenade,10655,D1,-1.02
10010207,Marzahner Promenade,10655,D2,-1.04
10010207,Marzahner Promenade,10655,D3,1.03
10010207,Marzahner Promenade,10655,D4,0.63
10010308,Marzahner Chaussee,2148,S1,6.22
10010308,Marzahner Chaussee,2148,S2,1.86
10010308,Marzahner Chaussee,2148,S3,5.73
10010308,Marzahner Chaussee,2148,S4,10.56
10010308,Marzahner Chaussee,2148,D1,0.02
10010308,Marzahner Chaussee,2148,D2,-0.41
10010308,Marzahner Chaussee,2148,D3,0.88
10010308,Marzahner Chaussee,2148,D4,1.61
10010309,Springpfuhl,14403,S1,9.3
10010309,Springpfuhl,14403,S2,3.29
10010309,Springpfuhl,14403,S3,15.1
10010309,Springpfuhl,14403,S4,43.36
10010309,Springpfuhl,14403,D1,-1.45
10010309,Springpfuhl,14403,D2,-0.7
10010309,Springpfuhl,14403,D3,-0.47
10010309,Springpfuhl,14403,D4,-2.95
10010310,Alt-Marzahn,17603,S1,8.89
10010310,Alt-Marzahn,17603,S2,2.77
10010310,Alt-Marzahn,17603,S3,14.24
10010310,Alt-Marzahn,17603,S4,40.73
10010310,Alt-Marzahn,17603,D1,-0.58
10010310,Alt-Marzahn,17603,D2,-0.66
10010310,Alt-Marzahn,17603,D3,0.07
10010310,Alt-Marzahn,17603,D4,-1.43
10010311,Landsberger Tor,2944,S1,3.69
10010311,Landsberger Tor,2944,S2,0.97
10010311,Landsberger Tor,2944,S3,6.79
10010311,Landsberger Tor,2944,S4,13.72
10010311,Landsberger Tor,2944,D1,-1.28
10010311,Landsberger Tor,2944,D2,-0.88
10010311,Landsberger Tor,2944,D3,-0.85
10010311,Landsberger Tor,2944,D4,-4.65
10020412,Alte Hellersdorfer Straße,6617,S1,16.58
10020412,Alte Hellersdorfer Straße,6617,S2,5.23
10020412,Alte Hellersdorfer Straße,6617,S3,34.35
10020412,Alte Hellersdorfer Straße,6617,S4,62.49
10020412,Alte Hellersdorfer Straße,6617,D1,-1.59
10020412,Alte Hellersdorfer Straße,6617,D2,-1.04
10020412,Alte Hellersdorfer Straße,6617,D3,0.67
10020412,Alte Hellersdorfer Straße,6617,D4,-3.04
10020413,Gut Hellersdorf,14967,S1,11.34
10020413,Gut Hellersdorf,14967,S2,3.38
10020413,Gut Hellersdorf,14967,S3,21.9
10020413,Gut Hellersdorf,14967,S4,54.95
10020413,Gut Hellersdorf,14967,D1,-1.65
10020413,Gut Hellersdorf,14967,D2,-1.02
10020413,Gut Hellersdorf,14967,D3,1.13
10020413,Gut Hellersdorf,14967,D4,0.48
10020414,Helle Mitte,1658,S1,9.13
10020414,Helle Mitte,1658,S2,2.56
10020414,Helle Mitte,1658,S3,22.86
10020414,Helle Mitte,1658,S4,51.97
10020414,Helle Mitte,1658,D1,-1.87
10020414,Helle Mitte,1658,D2,-1.77
10020414,Helle Mitte,1658,D3,-3.93
10020414,Helle Mitte,1658,D4,-10.58
10020415,Hellersdorfer Promenade,5304,S1,15.95
10020415,Hellersdorfer Promenade,5304,S2,5.25
10020415,Hellersdorfer Promenade,5304,S3,32.35
10020415,Hellersdorfer Promenade,5304,S4,70.8
10020415,Hellersdorfer Promenade,5304,D1,-1.64
10020415,Hellersdorfer Promenade,5304,D2,-1.2
10020415,Hellersdorfer Promenade,5304,D3,2.61
10020415,Hellersdorfer Promenade,5304,D4,0.97
10020416,Böhlener Straße,5406,S1,14.7
10020416,Böhlener Straße,5406,S2,4.09
10020416,Böhlener Straße,5406,S3,27.28
10020416,Böhlener Straße,5406,S4,56.23
10020416,Böhlener Straße,5406,D1,-2.88
10020416,Böhlener Straße,5406,D2,-2.77
10020416,Böhlener Straße,5406,D3,0.99
10020416,Böhlener Straße,5406,D4,-2.02
10020517,Adele-Sandrock-Straße,8786,S1,7.1
10020517,Adele-Sandrock-Straße,8786,S2,2.23
10020517,Adele-Sandrock-Straße,8786,S3,10.96
10020517,Adele-Sandrock-Straße,8786,S4,31.68
10020517,Adele-Sandrock-Straße,8786,D1,-0.64
10020517,Adele-Sandrock-Straße,8786,D2,-0.64
10020517,Adele-Sandrock-Straße,8786,D3,-0.88
10020517,Adele-Sandrock-Straße,8786,D4,-5.41
10020518,Schleipfuhl,5045,S1,10.43
10020518,Schleipfuhl,5045,S2,3.1
10020518,Schleipfuhl,5045,S3,20.34
10020518,Schleipfuhl,5045,S4,47.85
10020518,Schleipfuhl,5045,D1,-1.56
10020518,Schleipfuhl,5045,D2,-1.07
10020518,Schleipfuhl,5045,D3,0.96
10020518,Schleipfuhl,5045,D4,3.35
10020519,Boulevard Kastanienallee,5799,S1,15.73
10020519,Boulevard Kastanienallee,5799,S2,5.26
10020519,Boulevard Kastanienallee,5799,S3,32.14
10020519,Boulevard Kastanienallee,5799,S4,61.47
10020519,Boulevard Kastanienallee,5799,D1,-2.67
10020519,Boulevard Kastanienallee,5799,D2,-2
10020519,Boulevard Kastanienallee,5799,D3,0.54
10020519,Boulevard Kastanienallee,5799,D4,-8.48
10020620,Kaulsdorf Nord II,3357,S1,9.24
10020620,Kaulsdorf Nord II,3357,S2,3.12
10020620,Kaulsdorf Nord II,3357,S3,16.74
10020620,Kaulsdorf Nord II,3357,S4,46.95
10020620,Kaulsdorf Nord II,3357,D1,-3.35
10020620,Kaulsdorf Nord II,3357,D2,-1.77
10020620,Kaulsdorf Nord II,3357,D3,-0.56
10020620,Kaulsdorf Nord II,3357,D4,-2.73
10020621,Gelbes Viertel,5915,S1,11.67
10020621,Gelbes Viertel,5915,S2,3.37
10020621,Gelbes Viertel,5915,S3,24.4
10020621,Gelbes Viertel,5915,S4,53.27
10020621,Gelbes Viertel,5915,D1,-1.03
10020621,Gelbes Viertel,5915,D2,-0.72
10020621,Gelbes Viertel,5915,D3,2.94
10020621,Gelbes Viertel,5915,D4,3.66
10020622,Kaulsdorf Nord I,8717,S1,8.45
10020622,Kaulsdorf Nord I,8717,S2,2.55
10020622,Kaulsdorf Nord I,8717,S3,14.12
10020622,Kaulsdorf Nord I,8717,S4,43.37
10020622,Kaulsdorf Nord I,8717,D1,-0.75
10020622,Kaulsdorf Nord I,8717,D2,-0.73
10020622,Kaulsdorf Nord I,8717,D3,-0.31
10020622,Kaulsdorf Nord I,8717,D4,0.16
10020623,Rotes Viertel,6507,S1,8.38
10020623,Rotes Viertel,6507,S2,2.75
10020623,Rotes Viertel,6507,S3,11.91
10020623,Rotes Viertel,6507,S4,32.86
10020623,Rotes Viertel,6507,D1,0.05
10020623,Rotes Viertel,6507,D2,-0.1
10020623,Rotes Viertel,6507,D3,0.48
10020623,Rotes Viertel,6507,D4,1.06
